ID,C01,C010,C012,C013,C018,C020,C03,C04,C05,C06,C08,C100,C1000,C103,C105,C106,C116,C127,C130,C133,C134,C136,C143,C146,C147,C148,C154,C155,C156,C157,C16,C161,C168,C169,C172,C176,C177,C180,C182,C183,C187,C192,C193,C195,C196,C197,C198,C200,C202,C204,C205,C209,C210,C211,C215,C217,C224,C226,C228,C23,C230,C231,C235,C236,C238,C240,C241,C242,C243,C244,C245,C246,C247,C248,C250,C251,C252,C256,C257,C258,C259,C260,C261,C262,C265,C267,C269,C272,C274,C275,C280,C281,C282,C283,C284,C285,C286,C287,C288,C289,C29,C290,C295,C296,C298,C300,C301,C302,C303,C304,C305,C307,C308,C309,C311,C313,C314,C315,C317,C318,C319,C32,C320,C321,C322,C323,C325,C326,C327,C329,C330,C331,C332,C333,C334,C335,C340,C346,C347,C349,C353,C355,C357,C359,C360,C361,C365,C367,C368,C369,C371,C373,C374,C375,C376,C377,C378,C379,C381,C384,C385,C386,C387,C390,C391,C393,C394,C395,C396,C397,C398,C399,C403,C404,C405,C406,C407,C408,C409,C410,C415,C416,C417,C418,C419,C42,C421,C424,C426,C428,C429,C430,C431,C434,C436,C441,C442,C443,C444,C451,C454,C455,C458,C463,C464,C465,C467,C468,C470,C471,C472,C473,C474,C475,C478,C479,C480,C482,C483,C484,C485,C488,C489,C491,C497,C498,C5,C500,C501,C504,C506,C507,C509,C510,C512,C513,C515,C519,C520,C524,C528,C530,C532,C533,C535,C537,C538,C539,C540,C541,C542,C543,C544,C545,C546,C547,C548,C549,C550,C551,C552,C553,C554,C555,C556,C558,C561,C563,C564,C565,C567,C568,C57,C570,C571,C572,C573,C574,C575,C576,C579,C581,C583,C584,C585,C586,C587,C588,C589,C59,C590,C592,C594,C595,C598,C600,C601,C602,C603,C604,C606,C607,C608,C609,C610,C611,C615,C62,C620,C622,C623,C625,C628,C629,C630,C631,C632,C634,C635,C637,C638,C640,C641,C643,C644,C647,C65,C650,C652,C653,C654,C657,C658,C66,C660,C661,C662,C663,C665,C667,C669,C673,C674,C676,C678,C680,C681,C683,C684,C685,C686,C687,C688,C690,C692,C693,C694,C697,C698,C699,C700,C702,C704,C705,C706,C707,C709,C71,C712,C714,C715,C716,C717,C720,C723,C724,C725,C728,C729,C730,C731,C732,C733,C734,C735,C736,C737,C740,C742,C746,C747,C748,C749,C750,C751,C754,C755,C756,C764,C765,C767,C768,C77,C770,C772,C773,C775,C776,C777,C778,C779,C780,C781,C782,C783,C784,C785,C786,C787,C789,C79,C790,C791,C792,C793,C794,C797,C798,C799,C800,C801,C802,C805,C809,C810,C811,C813,C814,C815,C816,C818,C819,C822,C823,C824,C825,C827,C829,C83,C830,C831,C832,C833,C835,C836,C837,C838,C839,C841,C843,C844,C845,C846,C847,C848,C849,C850,C851,C853,C854,C855,C856,C857,C858,C859,C860,C861,C862,C863,C864,C865,C866,C867,C869,C871,C872,C873,C874,C875,C876,C881,C883,C884,C885,C886,C887,C889,C89,C890,C891,C892,C893,C894,C895,C896,C900,C901,C904,C905,C909,C912,C913,C915,C916,C917,C922,C923,C925,C929,C93,C930,C932,C933,C936,C937,C938,C939,C940,C941,C944,C945,C946,C947,C948,C949,C951,C954,C956,C959,C961,C963,C964,C965,C966,C967,C968,C97,C970,C971,C972,C974,C975,C976,C977,C978,C979,C98,C983,C986,C988,C989,C99,C991,C992,C993,C996,C997,C998,U1,U102,U103,U106,U108,U11,U110,U111,U112,U115,U116,U117,U118,U119,U12,U120,U121,U122,U126,U128,U129,U139,U141,U143,U146,U147,U148,U149,U15,U151,U152,U153,U154,U155,U156,U157,U16,U160,U162,U168,U17,U172,U173,U176,U179,U18,U181,U185,U186,U188,U19,U192,U195,U199,U20,U200,U202,U203,U208,U210,U213,U214,U215,U216,U217,U22,U220,U221,U227,U228,U229,U23,U230,U233,U238,U24,U242,U246,U248,U250,U252,U253,U254,U255,U257,U258,U259,U26,U260,U264,U266,U268,U27,U272,U274,U276,U277,U279,U28,U280,U281,U285,U286,U288,U289,U29,U290,U292,U296,U298,U300,U301,U305,U308,U309,U310,U311,U312,U313,U32,U33,U34,U35,U359,U36,U373,U39,U4,U40,U401,U419,U43,U44,U47,U51,U53,U57,U6,U60,U61,U62,U64,U65,U69,U7,U70,U72,U73,U76,U77,U78,U79,U8,U80,U82,U83,U84,U85,U86,U88,U89,U9,U91,U93,U96,U98,U99
C01,1,0,0.03,0.04,0.02,0,0.03,0,0.07,0.02,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0,0.01,0,0,0.01,0,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0.02,0.01,0,0.01,0.02,0,0.03,0.01,0,0,0,0,0,0,0.02,0,0,0.01,0.01,0.02,0.01,0,0.01,0.02,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0.03,0,0,0.02,0,0,0.01,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0.04,0,0.01,0,0,0.01,0,0.01,0,0,0.02,0,0,0.01,0,0.01,0.01,0.01,0,0.02,0,0,0,0,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0.03,0.01,0.01,0.04,0,0,0,0,0,0.01,0,0,0,0.02,0.03,0.02,0,0,0,0.01,0,0,0,0,0.02,0.01,0,0.01,0,0,0,0,0.01,0,0,0.02,0.02,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0.02,0,0.02,0.01,0,0.01,0,0,0,0,0.02,0,0.01,0.05,0,0.06,0.03,0.02,0.01,0,0.01,0,0,0,0,0.02,0,0.02,0.01,0.02,0,0,0.02,0,0,0.01,0,0.02,0.01,0,0,0.01,0,0.01,0,0,0.01,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0.01,0.02,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.01,0,0.01,0,0.04,0.01,0.02,0,0,0.02,0.07,0.04,0,0.04,0,0,0,0.02,0.03,0.02,0,0,0,0,0.02,0.05,0,0.02,0.04,0.01,0,0.01,0.03,0.02,0.01,0,0,0.02,0.02,0,0.01,0,0,0,0
C010,0,1,0.07,0.05,0.03,0.03,0.07,0,0,0.03,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0.01,0,0.01,0,0,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.02,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0.01,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0.04,0.04,0,0.02,0.02,0.01,0.03,0.04,0,0,0,0,0.02,0,0.02,0,0,0.01,0,0,0.01,0,0.01,0,0,0,0,0,0.01,0,0,0.02,0.01,0.02,0.02,0,0,0.01,0.01,0,0.03,0,0,0.02,0,0,0.01,0.02,0.03,0,0.03,0,0,0,0,0,0.01,0,0.03,0.03,0,0.03,0.03,0.01,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.02,0,0,0,0.01,0,0,0,0,0.02,0,0,0.03,0.01,0.03,0.02,0,0.05,0,0.05,0,0.06,0.03,0.02,0,0.03,0.02,0,0,0,0.05,0.02,0.04,0.02,0,0,0,0.03,0.03,0.03,0,0.01,0,0.08,0,0.01,0.04,0.02,0.01,0.01,0,0,0.02,0,0,0,0,0.03,0,0,0.03,0,0.02,0.03,0,0.04,0,0,0.07,0.04,0.01,0,0.02,0,0.01,0.08,0.04,0,0.02,0,0.02,0.02,0.03,0,0.05,0,0,0,0.01,0.01,0.02,0.03,0.01,0.06,0,0.05,0.05,0.03,0.06,0,0.04,0.04,0.03,0.05,0.01,0.07,0,0,0.03,0.07,0.05,0.07,0.04,0,0,0.03,0.06,0,0,0.03,0.03,0.04,0.03,0,0.01,0.02,0.01,0.04,0.05,0,0.03,0.03,0,0.03,0.05,0.01,0.03,0.01,0.02,0.02,0,0.02,0,0,0.01,0.02,0,0,0.03,0,0,0.02,0.02,0.01,0.02,0,0.04,0.02,0,0,0,0.01,0.04,0.05,0,0.05,0.04,0.03,0.01,0.02,0,0.03,0.01,0.02,0.03,0.01,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0,0,0.03,0,0.02,0.04,0.02,0.02,0.07,0.01,0.04,0,0.02,0.03,0.03,0.02,0.03,0,0.03,0,0.04,0.02,0.09,0,0.02,0,0.05,0.01,0.03,0.03,0.03,0.03,0,0.03,0.01,0.04,0.05,0.03,0,0.01,0.03,0.02,0.01,0.03,0.02,0.06,0.02,0.04,0.06,0.03,0.02,0.03,0.04,0.03,0.04,0.02,0.01,0.04,0,0.02,0.08
C012,0.03,0.07,1,0.09,0.08,0.02,0.06,0.01,0.01,0.01,0.05,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0.04,0,0,0,0.02,0,0.01,0,0,0.03,0.01,0.01,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0.01,0.01,0.02,0.03,0,0.02,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0.01,0.02,0,0.01,0.02,0.04,0.01,0.01,0,0,0,0,0.02,0,0.02,0,0.04,0.01,0,0,0.02,0,0.02,0,0,0,0,0,0,0.01,0,0.02,0.06,0.03,0.02,0,0,0.01,0.01,0,0,0,0.01,0.03,0,0,0.01,0.05,0.01,0,0.01,0,0.04,0.02,0,0,0.01,0.01,0.01,0.03,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0.09,0,0.02,0,0.04,0,0,0,0.01,0,0,0,0,0,0.01,0.05,0,0.01,0,0,0,0.02,0,0.03,0.01,0.04,0,0,0.04,0.01,0.01,0.01,0.04,0.04,0,0,0.01,0.02,0,0,0,0.06,0.02,0.05,0.01,0,0,0.04,0.01,0.01,0.05,0,0.04,0,0.04,0.04,0,0,0.13,0.01,0.02,0,0,0,0.03,0.01,0.02,0,0.02,0.01,0,0.05,0.1,0.05,0.03,0,0.06,0,0,0.01,0.03,0.08,0,0.07,0.04,0.01,0.03,0.01,0.01,0.08,0.01,0.06,0.03,0.06,0.01,0.03,0.08,0.05,0.01,0.05,0.07,0.04,0.04,0.06,0.03,0.03,0.02,0.06,0.04,0.02,0.02,0.02,0.05,0.03,0.04,0.08,0.06,0.01,0.03,0.07,0.04,0.04,0.13,0.05,0,0.03,0.03,0.03,0.03,0,0.05,0.01,0.1,0,0,0.01,0.03,0.05,0.06,0.01,0,0.02,0.04,0.05,0.03,0.04,0.04,0.02,0.03,0.01,0.03,0,0.03,0,0,0,0.03,0.01,0.02,0,0,0.05,0.06,0,0.05,0.03,0.05,0.03,0,0,0.04,0.02,0.03,0.01,0,0.03,0.02,0.02,0.02,0,0,0.04,0.04,0,0,0,0,0.01,0,0.01,0,0.01,0,0,0.04,0,0,0,0,0.01,0,0,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0,0.06,0,0.04,0.01,0.03,0,0,0.03,0,0.01,0,0.03,0.01,0.03,0,0.01,0,0.01,0.01,0.05,0,0.04,0.06,0.05,0.03,0.01,0.02,0.01,0.04,0.06,0.05,0.01,0.04,0.01,0.06,0.01,0.08,0,0.02,0.01,0.03,0.01,0.05
C013,0.04,0.05,0.09,1,0.03,0,0.04,0.02,0.04,0.05,0.06,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.03,0,0,0.01,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0.05,0,0,0,0.05,0.02,0,0,0.01,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0.02,0,0.02,0,0,0.04,0,0.01,0.05,0.01,0,0.01,0,0,0,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0.04,0.01,0,0.04,0.03,0.02,0.03,0.01,0,0,0,0,0.02,0,0.01,0,0.04,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0.02,0.02,0.05,0,0.01,0,0,0.01,0,0,0,0,0.01,0.03,0.01,0,0,0.05,0,0,0.01,0,0.03,0.01,0,0,0.03,0.02,0.01,0.07,0.02,0.04,0.01,0.01,0.01,0,0,0,0,0,0,0,0.04,0,0.09,0,0.01,0,0,0,0,0,0,0,0.02,0,0.03,0.01,0,0.01,0,0,0,0.01,0,0.01,0,0.03,0,0,0.06,0.04,0,0.02,0.03,0.04,0.01,0,0,0.01,0,0.01,0,0.12,0.01,0.02,0,0,0,0,0,0.03,0.06,0,0.05,0.01,0.05,0.01,0.03,0.01,0.08,0,0.09,0,0,0,0.04,0,0,0,0.03,0.04,0,0.04,0.02,0.07,0.05,0,0.02,0,0,0,0.02,0.02,0,0.06,0.02,0,0.03,0,0.04,0.07,0.05,0.07,0.02,0.05,0.01,0,0.04,0.04,0.06,0.04,0.03,0.08,0,0.03,0.04,0,0.04,0.06,0.02,0.05,0,0.09,0.02,0.04,0.04,0.02,0.13,0.03,0.05,0.02,0.06,0.11,0.08,0.08,0.07,0.11,0.09,0.05,0.07,0,0.08,0.02,0.09,0,0,0.05,0,0.02,0.04,0.02,0.03,0.01,0,0.08,0,0.05,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.03,0,0,0,0,0,0.02,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.05,0.04,0.02,0,0.1,0,0.03,0.03,0.04,0,0,0.02,0.02,0.03,0.02,0.02,0.01,0.05,0,0.05,0,0.06,0.02,0.08,0,0.02,0.06,0.02,0.07,0.02,0.03,0.01,0.05,0.02,0,0,0.04,0.03,0.01,0.02,0.07,0,0.05,0.11,0,0.02,0
C018,0.02,0.03,0.08,0.03,1,0.03,0.02,0.02,0.02,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.02,0,0.01,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0.01,0.01,0,0.01,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0.01,0,0.01,0.03,0.02,0,0,0,0,0,0,0,0,0.01,0.02,0.01,0,0.01,0.01,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0.03,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.01,0,0.01,0,0.02,0.02,0,0,0,0.03,0,0,0.01,0,0,0,0.02,0,0,0,0.01,0.03,0.02,0,0,0,0.04,0,0,0.01,0,0.02,0,0,0.01,0,0,0.03,0.01,0.02,0,0,0,0.01,0.02,0.04,0,0.01,0.01,0,0.01,0.06,0.01,0.01,0,0.02,0,0,0,0,0.03,0,0.01,0.02,0.04,0.01,0,0,0.01,0.01,0.03,0.04,0,0,0.02,0.02,0.02,0.02,0.01,0.01,0,0,0.04,0.02,0.02,0.04,0.01,0.02,0,0.04,0.04,0,0.06,0.01,0.08,0,0.02,0,0.05,0.01,0.02,0.03,0.02,0.02,0.02,0.06,0,0.02,0,0.01,0,0.05,0,0,0,0.02,0.01,0.02,0,0.01,0.02,0.01,0.01,0.06,0.03,0.06,0,0.03,0,0,0,0,0,0,0.01,0.02,0.01,0,0,0.01,0.02,0.03,0,0.01,0,0,0,0.02,0,0,0,0,0,0,0.02,0.01,0,0.01,0,0,0.01,0,0.01,0,0,0,0.02,0,0,0,0.01,0,0,0.03,0,0,0,0,0,0,0.02,0,0,0.01,0.01,0,0,0.02,0.02,0.02,0.01,0,0.02,0,0.04,0,0.04,0,0,0,0,0.01,0.02,0.05,0.01,0.01,0,0,0.02,0,0,0.04,0,0.03,0.02,0.02,0.03,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0,0.01,0.02,0.01,0,0.02,0.01,0.02,0.01,0.01
C020,0,0.03,0.02,0,0.03,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0.01,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.04,0,0,0.05,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0.04,0,0,0,0.03,0.01,0.03,0,0,0,0.03,0,0,0,0,0.02,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0.01,0.01,0,0.01,0,0,0,0.02,0,0.02,0,0.01,0,0,0,0,0.03,0,0.01,0.01,0.04,0,0,0.03,0,0,0,0,0.06,0,0,0,0,0,0.04,0,0.01,0,0,0,0.01,0.03,0,0,0.04,0.02,0,0,0,0,0,0.02,0.05,0,0.02,0,0,0,0,0.01,0.01,0,0.02,0,0,0.03,0,0,0,0,0,0,0.01,0.02,0,0.01,0,0,0,0.02,0.01,0.09,0,0,0,0.04,0,0.02,0,0.03,0,0,0.01,0,0,0.03,0,0.05,0.05,0,0,0.01,0,0.02,0,0.04,0.03,0,0,0.03,0,0,0,0.02,0,0,0.05,0.01,0,0.01,0,0.06,0.01,0.03,0.02,0,0,0.03,0,0.01,0.05,0.04,0,0,0.03,0.02,0.07,0,0.02,0.02,0,0.06,0.01,0.04,0.02,0.01,0,0.02,0.03,0.05,0.01,0.04,0.06,0.06,0,0.05,0.05,0.06,0.07,0.04,0,0.06,0,0.03,0.08,0.03,0.03,0.02,0.04,0.01,0.03,0.07,0.03,0.02,0.03,0.07,0.03,0.06,0,0.07,0.02,0,0.03,0.03,0,0,0.02,0.02,0.09,0,0.07,0.02,0.06,0.05,0,0,0.03,0.03,0.02,0.01,0.03,0.01,0.02,0.02,0.05,0.07,0,0,0,0.02,0.01,0.01,0.02,0.07,0,0.07,0,0.02,0.05,0,0,0,0,0,0,0.01,0.04,0.01,0.02,0.03,0,0.06,0,0,0.01,0.02,0,0,0,0,0.08,0.03
